Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS
GUSTAV,2002,09,08,18,30.2,-71.1,1007.0,35.0
GUSTAV,2002,09,09,00,30.5,-72.3,1004.0,40.0
GUSTAV,2002,09,09,06,31.2,-72.6,1003.0,40.0
GUSTAV,2002,09,09,12,31.6,-73.6,1002.0,40.0
GUSTAV,2002,09,09,18,31.9,-74.5,1002.0,40.0
GUSTAV,2002,09,10,00,32.1,-75.5,996.0,45.0
GUSTAV,2002,09,10,06,33.0,-75.5,990.0,50.0
GUSTAV,2002,09,10,12,33.7,-75.4,987.0,50.0
GUSTAV,2002,09,10,18,35.0,-75.4,985.0,55.0
GUSTAV,2002,09,11,00,35.5,-74.7,983.0,55.0
GUSTAV,2002,09,11,06,36.8,-73.0,977.0,60.0
GUSTAV,2002,09,11,12,38.0,-70.8,971.0,70.0
GUSTAV,2002,09,11,18,40.3,-66.8,964.0,85.0
GUSTAV,2002,09,12,00,43.1,-62.8,962.0,80.0
GUSTAV,2002,09,12,04,45.3,-60.8,960.0,80.0
GUSTAV,2002,09,12,04,45.6,-60.4,960.0,80.0
GUSTAV,2002,09,12,06,46.5,-59.6,960.0,75.0
GUSTAV,2002,09,12,09,47.6,-58.6,963.0,65.0
GUSTAV,2002,09,12,12,48.6,-57.7,965.0,60.0
GUSTAV,2002,09,12,18,50.1,-55.5,967.0,60.0
GUSTAV,2002,09,13,00,51.0,-54.0,968.0,55.0
GUSTAV,2002,09,13,06,52.5,-52.5,968.0,50.0
GUSTAV,2002,09,13,12,54.5,-51.4,972.0,45.0
GUSTAV,2002,09,13,18,56.0,-49.5,976.0,45.0
GUSTAV,2002,09,14,00,57.0,-51.5,982.0,40.0
GUSTAV,2002,09,14,06,58.0,-52.5,984.0,35.0
GUSTAV,2002,09,14,12,59.5,-53.5,989.0,30.0
GUSTAV,2002,09,14,18,61.0,-54.0,992.0,30.0
GUSTAV,2002,09,15,00,62.5,-54.5,998.0,20.0
HANNA,2002,09,12,00,26.3,-86.6,1001.0,30.0
HANNA,2002,09,12,06,26.7,-86.4,1001.0,35.0
HANNA,2002,09,12,12,27.0,-86.7,1001.0,35.0
HANNA,2002,09,12,18,27.1,-87.5,1001.0,35.0
HANNA,2002,09,13,00,26.7,-88.0,1001.0,35.0
HANNA,2002,09,13,06,26.9,-88.8,1002.0,40.0
HANNA,2002,09,13,12,27.4,-89.3,1002.0,45.0
HANNA,2002,09,13,18,27.7,-89.3,1003.0,45.0
HANNA,2002,09,14,00,28.0,-89.2,1001.0,50.0
HANNA,2002,09,14,06,28.7,-89.1,1003.0,50.0
HANNA,2002,09,14,08,29.1,-89.1,1003.0,50.0
HANNA,2002,09,14,12,30.0,-88.8,1003.0,50.0
HANNA,2002,09,14,15,30.4,-88.4,1002.0,50.0
HANNA,2002,09,14,18,30.8,-88.0,1005.0,30.0
HANNA,2002,09,15,00,31.5,-87.0,1009.0,20.0
HANNA,2002,09,15,06,32.0,-86.0,1011.0,20.0
HANNA,2002,09,15,12,33.0,-85.0,1014.0,20.0
ISIDORE,2002,09,14,18,10.0,-60.5,1009.0,25.0
ISIDORE,2002,09,15,00,10.2,-62.4,1009.0,25.0
ISIDORE,2002,09,15,06,10.6,-64.3,1009.0,25.0
ISIDORE,2002,09,15,12,11.2,-66.4,1009.0,25.0
ISIDORE,2002,09,15,18,12.3,-68.5,1009.0,25.0
ISIDORE,2002,09,16,00,14.2,-70.5,1009.0,20.0
ISIDORE,2002,09,16,06,15.0,-71.9,1008.0,20.0
ISIDORE,2002,09,16,12,15.5,-73.2,1008.0,20.0
ISIDORE,2002,09,16,18,15.7,-74.5,1008.0,20.0
ISIDORE,2002,09,17,00,15.8,-75.3,1008.0,25.0
ISIDORE,2002,09,17,06,15.8,-76.1,1008.0,25.0
ISIDORE,2002,09,17,12,15.9,-76.8,1008.0,30.0
ISIDORE,2002,09,17,18,16.3,-77.4,1006.0,30.0
ISIDORE,2002,09,18,00,16.7,-77.7,1006.0,30.0
ISIDORE,2002,09,18,06,17.1,-78.1,1006.0,35.0
ISIDORE,2002,09,18,12,17.7,-78.5,1004.0,40.0
ISIDORE,2002,09,18,18,18.7,-78.6,1001.0,45.0
ISIDORE,2002,09,19,00,19.3,-79.3,998.0,50.0
ISIDORE,2002,09,19,06,19.7,-80.4,990.0,50.0
ISIDORE,2002,09,19,12,19.9,-80.9,990.0,60.0
ISIDORE,2002,09,19,18,20.4,-81.7,983.0,65.0
ISIDORE,2002,09,20,00,20.7,-82.3,979.0,75.0
ISIDORE,2002,09,20,06,21.1,-83.0,967.0,90.0
ISIDORE,2002,09,20,12,21.5,-83.5,966.0,85.0
ISIDORE,2002,09,20,18,21.8,-84.0,965.0,75.0
ISIDORE,2002,09,20,21,22.0,-84.1,964.0,75.0
ISIDORE,2002,09,21,00,22.1,-84.3,964.0,75.0
ISIDORE,2002,09,21,06,22.3,-85.1,964.0,85.0
ISIDORE,2002,09,21,12,22.0,-85.8,955.0,100.0
ISIDORE,2002,09,21,18,21.9,-86.1,946.0,110.0
ISIDORE,2002,09,22,00,22.1,-86.5,947.0,110.0
ISIDORE,2002,09,22,06,22.0,-87.4,936.0,110.0
ISIDORE,2002,09,22,12,21.9,-88.2,934.0,110.0
ISIDORE,2002,09,22,18,21.6,-88.9,935.0,110.0
ISIDORE,2002,09,22,21,21.3,-89.3,936.0,110.0
ISIDORE,2002,09,23,00,21.0,-89.4,950.0,100.0
ISIDORE,2002,09,23,06,20.6,-89.6,952.0,70.0
ISIDORE,2002,09,23,12,20.1,-89.6,960.0,60.0
ISIDORE,2002,09,23,18,20.3,-89.4,968.0,50.0
ISIDORE,2002,09,24,00,20.5,-89.3,980.0,35.0
ISIDORE,2002,09,24,06,21.0,-89.5,985.0,45.0
ISIDORE,2002,09,24,12,21.7,-89.7,987.0,50.0
ISIDORE,2002,09,24,18,22.1,-89.8,988.0,50.0
ISIDORE,2002,09,25,00,23.0,-89.7,987.0,50.0
ISIDORE,2002,09,25,06,24.2,-89.7,987.0,50.0
ISIDORE,2002,09,25,12,25.4,-90.2,990.0,50.0
ISIDORE,2002,09,25,18,26.3,-90.4,988.0,55.0
ISIDORE,2002,09,26,00,27.5,-90.3,989.0,55.0
ISIDORE,2002,09,26,06,29.1,-90.3,984.0,55.0
ISIDORE,2002,09,26,12,30.0,-89.9,985.0,55.0
ISIDORE,2002,09,26,18,32.2,-89.8,988.0,40.0
ISIDORE,2002,09,27,00,33.0,-89.0,992.0,20.0
ISIDORE,2002,09,27,06,35.0,-86.5,995.0,20.0
ISIDORE,2002,09,27,12,39.1,-82.9,998.0,20.0
ISIDORE,2002,09,27,18,40.9,-79.5,999.0,20.0
JOSEPHINE,2002,09,17,12,32.7,-52.4,1016.0,30.0
JOSEPHINE,2002,09,17,18,33.2,-52.7,1015.0,30.0
JOSEPHINE,2002,09,18,00,33.7,-52.7,1014.0,30.0
JOSEPHINE,2002,09,18,06,34.7,-52.7,1009.0,35.0
JOSEPHINE,2002,09,18,12,35.5,-52.0,1009.0,35.0
JOSEPHINE,2002,09,18,18,36.6,-50.5,1009.0,35.0
JOSEPHINE,2002,09,19,00,38.0,-48.8,1009.0,35.0
JOSEPHINE,2002,09,19,06,39.5,-46.7,1009.0,35.0
JOSEPHINE,2002,09,19,12,41.5,-43.3,1004.0,50.0
KYLE,2002,09,20,18,28.3,-51.8,1007.0,25.0
KYLE,2002,09,21,00,29.3,-51.4,1007.0,30.0
KYLE,2002,09,21,06,30.4,-51.6,1007.0,35.0
KYLE,2002,09,21,12,31.0,-51.6,1007.0,35.0
KYLE,2002,09,21,18,31.7,-51.3,1006.0,40.0
KYLE,2002,09,22,00,32.4,-50.9,1004.0,45.0
KYLE,2002,09,22,06,32.8,-50.5,1006.0,40.0
KYLE,2002,09,22,12,33.2,-49.9,1006.0,40.0
KYLE,2002,09,22,18,33.3,-49.5,1006.0,40.0
KYLE,2002,09,23,00,33.2,-49.1,1007.0,35.0
KYLE,2002,09,23,06,32.7,-49.4,1007.0,35.0
KYLE,2002,09,23,12,32.3,-49.5,1005.0,35.0
KYLE,2002,09,23,18,31.9,-49.6,1003.0,40.0
KYLE,2002,09,24,00,31.4,-50.0,1003.0,40.0
KYLE,2002,09,24,06,31.0,-50.4,1000.0,45.0
KYLE,2002,09,24,12,30.6,-50.7,997.0,50.0
KYLE,2002,09,24,18,30.3,-51.1,994.0,55.0
KYLE,2002,09,25,00,30.0,-52.1,994.0,55.0
KYLE,2002,09,25,06,29.7,-53.7,994.0,55.0
KYLE,2002,09,25,12,29.3,-54.4,990.0,60.0
KYLE,2002,09,25,18,29.0,-55.3,987.0,65.0
KYLE,2002,09,26,00,28.6,-56.6,987.0,65.0
KYLE,2002,09,26,06,28.2,-57.5,984.0,70.0
KYLE,2002,09,26,12,27.9,-58.3,982.0,75.0
KYLE,2002,09,26,18,27.8,-59.0,981.0,75.0
KYLE,2002,09,27,00,27.5,-59.5,980.0,75.0
KYLE,2002,09,27,06,27.1,-60.0,982.0,75.0
KYLE,2002,09,27,12,27.0,-60.4,982.0,75.0
KYLE,2002,09,27,18,26.8,-60.8,984.0,70.0
KYLE,2002,09,28,00,26.5,-61.4,984.0,70.0
KYLE,2002,09,28,06,26.3,-62.3,987.0,65.0
KYLE,2002,09,28,12,26.5,-62.9,990.0,60.0
KYLE,2002,09,28,18,26.7,-63.2,997.0,50.0
KYLE,2002,09,29,00,27.1,-63.7,1000.0,45.0
KYLE,2002,09,29,06,27.2,-64.4,1002.0,40.0
KYLE,2002,09,29,12,27.7,-64.7,1002.0,40.0
KYLE,2002,09,29,18,28.1,-64.7,1002.0,40.0
KYLE,2002,09,30,00,28.7,-64.6,1002.0,40.0
KYLE,2002,09,30,06,29.1,-64.7,1003.0,35.0
KYLE,2002,09,30,12,29.0,-65.5,1004.0,35.0
KYLE,2002,09,30,18,27.8,-66.7,1005.0,30.0
KYLE,2002,10,01,00,28.2,-66.8,1005.0,30.0
KYLE,2002,10,01,06,28.5,-66.8,1008.0,30.0
KYLE,2002,10,01,12,28.5,-67.2,1005.0,35.0
KYLE,2002,10,01,18,28.5,-67.5,1002.0,40.0
KYLE,2002,10,02,00,28.4,-67.7,1000.0,45.0
KYLE,2002,10,02,06,28.5,-67.8,1000.0,45.0
KYLE,2002,10,02,12,28.8,-67.6,997.0,50.0
KYLE,2002,10,02,18,29.0,-66.9,994.0,55.0
KYLE,2002,10,03,00,29.1,-66.7,994.0,55.0
KYLE,2002,10,03,06,29.0,-66.6,994.0,55.0
KYLE,2002,10,03,12,29.0,-67.2,1000.0,50.0
KYLE,2002,10,03,18,29.3,-67.7,1000.0,45.0
KYLE,2002,10,04,00,29.4,-68.0,1000.0,45.0
KYLE,2002,10,04,06,29.6,-68.4,1000.0,35.0
KYLE,2002,10,04,12,30.1,-69.5,1004.0,35.0
KYLE,2002,10,04,18,30.6,-70.2,1004.0,35.0
KYLE,2002,10,05,00,31.1,-70.9,1004.0,35.0
KYLE,2002,10,05,06,31.6,-71.6,1006.0,30.0
KYLE,2002,10,05,12,32.3,-71.3,1005.0,30.0
KYLE,2002,10,05,18,32.9,-70.8,1005.0,30.0
KYLE,2002,10,06,00,33.2,-70.1,1006.0,30.0
KYLE,2002,10,06,06,33.6,-69.7,1008.0,30.0
KYLE,2002,10,06,12,33.3,-69.7,1007.0,35.0
KYLE,2002,10,06,18,32.8,-69.7,1006.0,35.0
KYLE,2002,10,07,00,32.6,-69.7,1006.0,35.0
KYLE,2002,10,07,06,32.6,-70.4,1006.0,35.0
KYLE,2002,10,07,12,32.6,-70.8,1006.0,35.0
KYLE,2002,10,07,18,32.7,-70.9,1006.0,35.0
KYLE,2002,10,08,00,32.6,-71.0,1006.0,35.0
KYLE,2002,10,08,06,32.1,-71.2,1006.0,35.0
KYLE,2002,10,08,12,31.4,-71.3,1006.0,35.0
KYLE,2002,10,08,18,30.7,-71.9,1009.0,30.0
KYLE,2002,10,09,00,29.8,-72.4,1010.0,30.0
KYLE,2002,10,09,06,29.0,-73.3,1009.0,30.0
KYLE,2002,10,09,12,28.7,-74.0,1010.0,30.0
KYLE,2002,10,09,18,28.5,-74.8,1011.0,25.0
KYLE,2002,10,10,00,28.4,-75.8,1010.0,25.0
KYLE,2002,10,10,06,28.3,-77.0,1010.0,25.0
KYLE,2002,10,10,12,28.4,-78.1,1010.0,25.0
KYLE,2002,10,10,18,28.9,-79.5,1010.0,30.0
KYLE,2002,10,11,00,29.8,-80.2,1009.0,30.0
KYLE,2002,10,11,06,30.7,-80.8,1008.0,35.0
KYLE,2002,10,11,12,31.8,-80.7,1008.0,35.0
KYLE,2002,10,11,17,33.0,-79.5,1011.0,35.0
KYLE,2002,10,11,18,33.2,-79.3,1011.0,35.0
KYLE,2002,10,11,22,33.9,-78.4,1011.0,35.0
KYLE,2002,10,12,00,34.2,-78.0,1012.0,30.0
KYLE,2002,10,12,06,35.4,-75.9,1009.0,40.0
KYLE,2002,10,12,12,36.7,-74.1,1009.0,40.0
LILI,2002,09,21,18,10.2,-44.6,1009.0,25.0
LILI,2002,09,22,00,10.3,-46.5,1007.0,30.0
LILI,2002,09,22,06,10.8,-48.5,1006.0,30.0
LILI,2002,09,22,12,11.2,-50.4,1006.0,30.0
LILI,2002,09,22,18,11.8,-52.2,1005.0,30.0
LILI,2002,09,23,00,12.1,-54.6,1005.0,35.0
LILI,2002,09,23,06,12.2,-56.8,1005.0,40.0
LILI,2002,09,23,12,12.4,-58.7,1004.0,45.0
LILI,2002,09,23,18,12.5,-60.4,1005.0,50.0
LILI,2002,09,24,00,12.7,-62.1,1006.0,50.0
LILI,2002,09,24,06,12.8,-63.7,1006.0,50.0
LILI,2002,09,24,12,13.0,-64.9,1004.0,60.0
LILI,2002,09,24,18,13.2,-66.0,1007.0,50.0
LILI,2002,09,25,00,13.5,-66.9,1008.0,35.0
LILI,2002,09,25,06,13.7,-67.5,1008.0,35.0
LILI,2002,09,25,12,14.0,-68.2,1008.0,40.0
LILI,2002,09,25,18,14.2,-68.9,1007.0,40.0
LILI,2002,09,26,00,14.5,-69.8,1007.0,35.0
LILI,2002,09,26,06,14.9,-71.0,1007.0,35.0
LILI,2002,09,26,12,15.3,-72.2,1007.0,30.0
LILI,2002,09,26,18,15.6,-73.0,1006.0,30.0
LILI,2002,09,27,00,15.7,-73.5,1006.0,30.0
LILI,2002,09,27,06,15.9,-74.0,1006.0,30.0
LILI,2002,09,27,12,16.1,-74.6,1003.0,35.0
LILI,2002,09,27,18,16.7,-75.0,1004.0,40.0
LILI,2002,09,28,00,17.4,-75.1,999.0,45.0
LILI,2002,09,28,06,17.5,-75.6,999.0,45.0
LILI,2002,09,28,12,18.1,-75.4,1002.0,45.0
LILI,2002,09,28,18,18.5,-75.7,1003.0,45.0
LILI,2002,09,29,00,18.8,-76.1,1001.0,45.0
LILI,2002,09,29,06,18.8,-76.8,999.0,40.0
LILI,2002,09,29,12,18.7,-77.2,994.0,45.0
LILI,2002,09,29,18,18.7,-77.6,994.0,50.0
LILI,2002,09,30,00,19.0,-78.1,993.0,55.0
LILI,2002,09,30,06,19.1,-78.7,990.0,60.0
LILI,2002,09,30,12,19.6,-79.6,986.0,65.0
LILI,2002,09,30,14,19.7,-79.8,986.0,65.0
LILI,2002,09,30,18,20.0,-80.3,984.0,65.0
LILI,2002,10,01,00,20.5,-81.1,978.0,70.0
LILI,2002,10,01,06,21.0,-82.2,970.0,75.0
LILI,2002,10,01,11,21.3,-83.0,971.0,90.0
LILI,2002,10,01,12,21.6,-83.2,971.0,90.0
LILI,2002,10,01,14,22.1,-84.0,971.0,90.0
LILI,2002,10,01,18,22.4,-84.4,971.0,90.0
LILI,2002,10,02,00,23.0,-85.7,967.0,90.0
LILI,2002,10,02,06,23.6,-87.2,962.0,100.0
LILI,2002,10,02,12,24.4,-88.3,952.0,110.0
LILI,2002,10,02,18,25.4,-89.5,941.0,120.0
LILI,2002,10,02,20,25.9,-89.9,938.0,125.0
LILI,2002,10,03,00,26.7,-90.3,940.0,125.0
LILI,2002,10,03,06,28.1,-91.4,957.0,105.0
LILI,2002,10,03,12,29.2,-92.1,962.0,80.0
LILI,2002,10,03,13,29.5,-92.2,963.0,80.0
LILI,2002,10,03,18,30.5,-92.4,976.0,60.0
LILI,2002,10,04,00,31.9,-92.1,985.0,40.0
LILI,2002,10,04,06,33.5,-91.4,994.0,30.0
LILI,2002,10,04,12,35.8,-90.0,997.0,25.0
ANA,2003,04,18,00,29.1,-66.2,1008.0,30.0
ANA,2003,04,18,06,29.9,-66.0,1008.0,30.0
ANA,2003,04,18,12,30.8,-65.8,1008.0,30.0
ANA,2003,04,18,18,31.9,-66.3,1007.0,30.0
ANA,2003,04,19,00,33.0,-66.9,1007.0,30.0
ANA,2003,04,19,06,33.8,-67.6,1006.0,35.0
ANA,2003,04,19,12,34.5,-68.6,1006.0,35.0
ANA,2003,04,19,18,34.3,-69.1,1006.0,35.0
ANA,2003,04,20,00,33.6,-69.0,1005.0,40.0
ANA,2003,04,20,06,32.7,-68.9,1003.0,40.0
ANA,2003,04,20,12,32.0,-68.2,1000.0,45.0
ANA,2003,04,20,18,31.7,-67.3,998.0,45.0
ANA,2003,04,21,00,31.4,-66.4,995.0,50.0
ANA,2003,04,21,06,30.6,-65.8,995.0,50.0
ANA,2003,04,21,12,30.0,-64.8,995.0,50.0
ANA,2003,04,21,18,29.4,-63.1,994.0,50.0
ANA,2003,04,22,00,29.4,-61.5,994.0,50.0
ANA,2003,04,22,06,29.5,-60.1,994.0,50.0
ANA,2003,04,22,12,29.6,-58.5,995.0,45.0
ANA,2003,04,22,18,29.7,-56.6,996.0,45.0
ANA,2003,04,23,00,30.0,-54.7,998.0,40.0
ANA,2003,04,23,06,30.6,-53.0,1000.0,40.0
ANA,2003,04,23,12,31.4,-51.5,1000.0,40.0
ANA,2003,04,23,18,31.9,-50.6,1001.0,35.0
ANA,2003,04,24,00,32.1,-49.6,1003.0,35.0
ANA,2003,04,24,06,32.0,-48.7,1004.0,35.0
ANA,2003,04,24,12,31.8,-47.8,1005.0,35.0
ANA,2003,04,24,18,31.5,-46.6,1005.0,35.0
ANA,2003,04,25,00,31.5,-45.4,1005.0,35.0
ANA,2003,04,25,06,31.6,-44.2,1004.0,35.0
ANA,2003,04,25,12,31.7,-43.1,1003.0,30.0
ANA,2003,04,25,18,31.8,-42.1,1004.0,30.0
ANA,2003,04,26,00,31.9,-40.8,1005.0,30.0
ANA,2003,04,26,06,32.3,-38.4,1002.0,35.0
ANA,2003,04,26,12,32.9,-35.6,1002.0,35.0
ANA,2003,04,26,18,33.6,-32.8,1002.0,40.0
ANA,2003,04,27,00,34.4,-29.2,1002.0,40.0
ANA,2003,04,27,06,35.3,-25.8,999.0,40.0
ANA,2003,04,27,12,36.1,-22.4,1000.0,40.0
BILL,2003,06,28,06,19.5,-89.0,1009.0,20.0
BILL,2003,06,28,12,20.0,-89.3,1008.0,20.0
BILL,2003,06,28,18,20.3,-89.4,1008.0,20.0
BILL,2003,06,29,00,21.0,-89.8,1008.0,20.0
BILL,2003,06,29,06,22.0,-90.0,1007.0,30.0
BILL,2003,06,29,12,23.4,-90.5,1007.0,35.0
BILL,2003,06,29,18,24.6,-91.1,1009.0,40.0
BILL,2003,06,30,00,25.9,-91.3,1008.0,45.0
BILL,2003,06,30,06,27.1,-91.5,1007.0,45.0
BILL,2003,06,30,12,28.2,-91.5,1002.0,50.0
BILL,2003,06,30,18,29.1,-91.0,997.0,50.0
BILL,2003,06,30,19,29.3,-91.0,997.0,50.0
BILL,2003,07,01,00,30.4,-90.3,998.0,45.0
BILL,2003,07,01,06,31.6,-89.3,1003.0,30.0
BILL,2003,07,01,12,32.7,-88.4,1004.0,25.0
BILL,2003,07,01,18,33.6,-87.0,1007.0,20.0
BILL,2003,07,02,00,34.1,-86.0,1007.0,20.0
BILL,2003,07,02,06,35.0,-84.5,1007.0,20.0
BILL,2003,07,02,12,35.6,-83.5,1009.0,20.0
BILL,2003,07,02,18,36.5,-82.0,1009.0,20.0
BILL,2003,07,03,00,37.3,-79.5,1009.0,20.0
CLAUDETTE,2003,07,07,00,11.1,-53.5,1010.0,25.0
CLAUDETTE,2003,07,07,06,11.8,-55.3,1010.0,30.0
CLAUDETTE,2003,07,07,12,12.6,-57.5,1010.0,30.0
CLAUDETTE,2003,07,07,18,13.2,-59.8,1010.0,35.0
CLAUDETTE,2003,07,08,00,13.7,-62.0,1009.0,35.0
CLAUDETTE,2003,07,08,06,14.0,-64.8,1009.0,40.0
CLAUDETTE,2003,07,08,12,14.4,-67.6,1009.0,40.0
CLAUDETTE,2003,07,08,18,14.8,-70.0,1006.0,45.0
CLAUDETTE,2003,07,09,00,15.0,-72.0,1001.0,50.0
CLAUDETTE,2003,07,09,06,15.1,-74.4,1003.0,60.0
CLAUDETTE,2003,07,09,12,15.3,-76.5,1004.0,55.0
CLAUDETTE,2003,07,09,18,15.8,-78.6,1002.0,55.0
CLAUDETTE,2003,07,10,00,16.1,-80.3,1002.0,55.0
CLAUDETTE,2003,07,10,06,16.6,-81.7,998.0,55.0
CLAUDETTE,2003,07,10,12,17.5,-82.8,988.0,70.0
CLAUDETTE,2003,07,10,18,18.6,-84.1,1003.0,55.0
CLAUDETTE,2003,07,11,00,19.7,-85.5,1010.0,50.0
CLAUDETTE,2003,07,11,06,20.4,-86.3,1009.0,50.0
CLAUDETTE,2003,07,11,10,20.8,-86.9,1009.0,50.0
CLAUDETTE,2003,07,11,12,21.1,-87.2,1009.0,50.0
CLAUDETTE,2003,07,11,18,21.8,-88.2,1009.0,45.0
CLAUDETTE,2003,07,12,00,22.6,-89.2,1008.0,45.0
CLAUDETTE,2003,07,12,06,23.3,-90.2,1007.0,45.0
CLAUDETTE,2003,07,12,12,23.9,-90.7,1006.0,45.0
CLAUDETTE,2003,07,12,18,24.6,-90.9,1008.0,45.0
CLAUDETTE,2003,07,13,00,24.9,-91.5,1003.0,45.0
CLAUDETTE,2003,07,13,06,24.9,-91.9,1005.0,45.0
CLAUDETTE,2003,07,13,12,25.1,-92.1,999.0,50.0
CLAUDETTE,2003,07,13,18,25.3,-92.2,995.0,50.0
CLAUDETTE,2003,07,14,00,25.6,-92.2,991.0,55.0
CLAUDETTE,2003,07,14,06,26.0,-92.3,993.0,55.0
CLAUDETTE,2003,07,14,12,26.7,-92.6,991.0,55.0
CLAUDETTE,2003,07,14,18,27.3,-93.0,989.0,60.0
CLAUDETTE,2003,07,15,00,27.7,-93.6,988.0,60.0
CLAUDETTE,2003,07,15,06,27.9,-94.6,987.0,65.0
CLAUDETTE,2003,07,15,12,28.3,-95.5,982.0,75.0
CLAUDETTE,2003,07,15,15,28.3,-96.2,979.0,80.0
CLAUDETTE,2003,07,15,18,28.6,-96.9,984.0,70.0
CLAUDETTE,2003,07,16,00,28.5,-98.2,995.0,50.0
CLAUDETTE,2003,07,16,06,28.5,-99.4,999.0,40.0
CLAUDETTE,2003,07,16,12,28.8,-100.8,1003.0,35.0
CLAUDETTE,2003,07,16,18,29.3,-102.6,1007.0,35.0
CLAUDETTE,2003,07,17,00,29.9,-104.3,1014.0,30.0
CLAUDETTE,2003,07,17,06,30.5,-106.0,1016.0,25.0
CLAUDETTE,2003,07,17,12,30.9,-107.7,1016.0,25.0
DANNY,2003,07,16,12,30.8,-54.1,1017.0,25.0
DANNY,2003,07,16,18,31.7,-54.7,1015.0,30.0
DANNY,2003,07,17,00,32.5,-55.2,1013.0,35.0
DANNY,2003,07,17,06,33.4,-55.6,1011.0,45.0
DANNY,2003,07,17,12,34.4,-56.4,1009.0,50.0
DANNY,2003,07,17,18,35.3,-56.6,1008.0,55.0
DANNY,2003,07,18,00,36.2,-56.4,1007.0,55.0
DANNY,2003,07,18,06,37.1,-56.0,1006.0,55.0
DANNY,2003,07,18,12,38.1,-54.9,1003.0,60.0
DANNY,2003,07,18,18,39.2,-53.4,1002.0,65.0
DANNY,2003,07,19,00,40.1,-51.7,1001.0,65.0
DANNY,2003,07,19,06,41.1,-50.0,1000.0,65.0
DANNY,2003,07,19,12,42.1,-47.8,1001.0,65.0
DANNY,2003,07,19,18,42.7,-45.8,1003.0,60.0
DANNY,2003,07,20,00,42.7,-44.0,1005.0,55.0
DANNY,2003,07,20,06,42.5,-42.4,1007.0,45.0
DANNY,2003,07,20,12,41.9,-40.7,1008.0,40.0
DANNY,2003,07,20,18,40.9,-39.2,1009.0,30.0
DANNY,2003,07,21,00,39.8,-37.9,1009.0,30.0
DANNY,2003,07,21,06,38.8,-36.8,1010.0,30.0
DANNY,2003,07,21,12,37.9,-36.3,1011.0,25.0
DANNY,2003,07,21,18,37.1,-35.9,1013.0,25.0
DANNY,2003,07,22,00,36.3,-35.8,1015.0,25.0
DANNY,2003,07,22,06,35.7,-36.2,1017.0,25.0
DANNY,2003,07,22,12,35.3,-36.7,1018.0,25.0
DANNY,2003,07,22,18,35.1,-37.2,1019.0,25.0
DANNY,2003,07,23,00,35.0,-37.8,1020.0,20.0
DANNY,2003,07,23,06,34.9,-38.6,1020.0,20.0
DANNY,2003,07,23,12,35.5,-39.0,1020.0,20.0
DANNY,2003,07,23,18,36.0,-40.0,1020.0,20.0
DANNY,2003,07,24,00,36.0,-40.5,1021.0,20.0
DANNY,2003,07,24,06,36.6,-40.5,1021.0,20.0
DANNY,2003,07,24,12,36.5,-40.0,1021.0,20.0
DANNY,2003,07,24,18,36.4,-39.5,1021.0,20.0
DANNY,2003,07,25,00,36.5,-38.9,1022.0,20.0
DANNY,2003,07,25,06,36.3,-39.2,1022.0,20.0
DANNY,2003,07,25,12,36.0,-39.0,1022.0,20.0
DANNY,2003,07,25,18,35.5,-39.0,1022.0,20.0
DANNY,2003,07,26,00,34.5,-39.5,1023.0,20.0
DANNY,2003,07,26,06,33.8,-40.0,1023.0,20.0
DANNY,2003,07,26,12,33.0,-40.5,1023.0,20.0
DANNY,2003,07,26,18,32.0,-41.0,1023.0,20.0
DANNY,2003,07,27,00,31.0,-42.0,1024.0,20.0
DANNY,2003,07,27,06,31.0,-43.5,1024.0,20.0
ERIKA,2003,08,14,18,26.4,-83.3,1011.0,35.0
ERIKA,2003,08,15,00,26.6,-85.7,1008.0,40.0
ERIKA,2003,08,15,06,26.4,-88.3,1008.0,40.0
ERIKA,2003,08,15,12,26.1,-90.5,1007.0,45.0
ERIKA,2003,08,15,18,26.0,-92.5,1001.0,50.0
ERIKA,2003,08,16,00,25.9,-94.4,995.0,55.0
ERIKA,2003,08,16,06,25.6,-96.2,988.0,60.0
ERIKA,2003,08,16,10,25.3,-97.4,986.0,65.0
ERIKA,2003,08,16,12,25.2,-97.6,988.0,65.0
ERIKA,2003,08,16,18,24.8,-98.9,1003.0,35.0
ERIKA,2003,08,17,00,24.7,-100.3,1008.0,25.0
FABIAN,2003,08,27,18,14.6,-30.7,1009.0,25.0
FABIAN,2003,08,28,00,14.7,-32.3,1008.0,30.0
FABIAN,2003,08,28,06,14.9,-34.2,1008.0,30.0
FABIAN,2003,08,28,12,15.0,-36.2,1006.0,35.0
FABIAN,2003,08,28,18,15.1,-38.2,1004.0,40.0
FABIAN,2003,08,29,00,15.2,-40.1,1000.0,45.0
FABIAN,2003,08,29,06,15.4,-41.8,997.0,50.0
FABIAN,2003,08,29,12,15.5,-43.1,997.0,50.0
FABIAN,2003,08,29,18,15.8,-44.3,990.0,60.0
FABIAN,2003,08,30,00,16.3,-45.6,987.0,65.0
FABIAN,2003,08,30,06,16.7,-46.9,984.0,70.0
FABIAN,2003,08,30,12,17.0,-48.0,973.0,85.0
FABIAN,2003,08,30,18,17.3,-49.2,960.0,100.0
FABIAN,2003,08,31,00,17.6,-50.3,952.0,110.0
